rank	genus	phylum	class	n_asvs	mean_relative_abundance	median_relative_abundance	prevalence	mean_surface	mean_shallow_subsurface	mean_root_adjacent	mean_west_third	prevalence_west_third	mean_central_third	prevalence_central_third	mean_east_third	prevalence_east_third
122	Gemmata	Planctomycetota	Planctomycetes	756	0.0007111967101	0.0001764488019	0.7074164629	0.0003418671087	0.0006686618133	0.001035239764	0.0007691050022	0.8225469729	0.0008645665728	0.8243559719	0.0004207699087	0.3800623053
123	Lautropia	Pseudomonadota	Gammaproteobacteria	100	0.0007057054586	0.0002919623721	0.7530562347	0.000894527543	0.0008707455464	0.0004248571699	0.000773385464	0.8517745303	0.0006982589951	0.8384074941	0.0006146179737	0.492211838
124	Nesterenkonia	Actinomycetota	Actinobacteria	376	0.0007002024988	0	0.2216788916	0.0001465781313	6.63367191e-05	0.001644192218	0.0004425444552	0.254697286	0.00137485824	0.2459016393	0.0001872436243	0.1401869159
125	Caulobacter	Pseudomonadota	Alphaproteobacteria	70	0.000698332485	0	0.3602281989	0.0001441862197	0.0001369581939	0.00158446332	0.0004976312477	0.5073068894	0.0001528084594	0.2857142857	0.001723487163	0.2398753894
126	Kineococcus	Actinomycetota	Actinobacteria	129	0.0006878230539	7.369678651e-05	0.5827220864	0.001382651437	0.0004209659065	0.0003570138024	0.0003997739533	0.6325678497	0.000241955187	0.5995316159	0.001710754825	0.4859813084
127	Baekduia	Actinomycetota	Thermoleophilia	399	0.0006750626701	0.0003124060159	0.7905460473	0.0006725311373	0.0008566478238	0.0005310917559	0.0007383965781	0.8768267223	0.0005875371311	0.887587822	0.0006969831163	0.5327102804
128	Niallia	Bacillota	Bacilli	76	0.0006675295647	0.000108736175	0.6169519152	0.0004936879178	0.0004842364693	0.0009512927756	0.000948314152	0.7870563674	0.0003405880851	0.6018735363	0.000683442943	0.3831775701
129	Brevundimonas	Pseudomonadota	Alphaproteobacteria	133	0.0006645473252	0.0001535360339	0.6976365118	0.0003690281868	0.0003131127134	0.001178955989	0.0005102542072	0.7306889353	0.0007355757828	0.8454332553	0.0008003020047	0.4517133956
130	Conexibacter	Actinomycetota	Thermoleophilia	439	0.0006418300894	0.0002874904784	0.7669111654	0.000877665575	0.0007628298275	0.0003594847289	0.0007944400505	0.866388309	0.0005990003016	0.8430913349	0.0004710766565	0.5171339564
131	Methylobacillus	Pseudomonadota	Gammaproteobacteria	142	0.000640947366	0.000153046626	0.6919315403	0.0004540267291	0.000547769471	0.000862540731	0.0007031344203	0.7244258873	0.0006803639129	0.8009367681	0.0004957185047	0.4984423676
132	Enterococcus	Bacillota	Bacilli	154	0.0006312065657	0	0.1817440913	0.001307108589	0.0004540802493	0.0002431254983	8.87253989e-05	0.1503131524	0.0002877663789	0.149882904	0.001897553727	0.2710280374
133	Amycolatopsis	Actinomycetota	Actinobacteria	227	0.0006308570114	0	0.4702526487	0.0001752722444	0.0002020308393	0.001333093942	0.0004156064672	0.4697286013	0.0006093651582	0.6276346604	0.0009806452731	0.261682243
134	YC-ZSS-LKJ147	Gemmatimonadota	Longimicrobiia	325	0.0006308412783	0	0.435207824	0.0007030735097	0.0008048049304	0.0004343211485	0.0007866501529	0.5657620042	0.0004671760751	0.4285714286	0.0006160518417	0.2492211838
135	Rubritepida	Pseudomonadota	Alphaproteobacteria	54	0.0006222925353	0.0001649354003	0.6666666667	0.0009360858554	0.0006360715191	0.0003649488478	0.0009430525076	0.8016701461	0.0004903259585	0.7142857143	0.0003191950326	0.4018691589
136	[Polyangium] brachysporum group	Pseudomonadota	Gammaproteobacteria	207	0.000620266911	0.0002570127163	0.7555012225	0.0004461408469	0.0006539539874	0.0007298452227	0.0005804354133	0.8037578288	0.0009129287222	0.9320843091	0.0002903999142	0.4485981308
137	Aeromicrobium	Actinomycetota	Actinobacteria	95	0.0006160651599	6.744919567e-05	0.5786471068	0.0006984601235	0.0004759211987	0.0006640481192	0.0006484964829	0.7160751566	0.0006904271617	0.5807962529	0.0004687530773	0.3707165109
138	Hydrocarboniphaga	Pseudomonadota	Gammaproteobacteria	77	0.0006119036521	0	0.3121434393	0.0004967877462	0.0004711669574	0.0008153715799	0.0006233588302	0.3215031315	0.0009562481216	0.3981264637	0.0001367568648	0.1838006231
139	Salinimicrobium	Bacteroidota	Bacteroidia	135	0.0006087463915	0	0.09861450693	0.0004647083612	0.0001801091317	0.00106632644	5.160603216e-05	0.05636743215	3.984633672e-06	0.06323185012	0.002244582848	0.2087227414
140	Thermithiobacillus	Pseudomonadota	Gammaproteobacteria	6	0.0006066016034	0	0.0293398533	0.0003987508849	0.001473847322	7.263503885e-05	7.068265218e-06	0.01878914405	4.506921263e-06	0.01405152225	0.002302149573	0.06542056075
141	Paracoccus	Pseudomonadota	Alphaproteobacteria	194	0.0006028233986	0	0.4506927465	0.000282945736	0.0001100231001	0.00124997826	0.001047469918	0.5344467641	0.0004009038342	0.4918032787	0.0002079136518	0.2710280374
142	Subgroup 10	Acidobacteriota	Thermoanaerobaculia	411	0.000588045145	0	0.4661776691	0.0002051828428	0.0007284835303	0.0007756353382	0.0005125898999	0.5636743215	0.0002386522822	0.5175644028	0.001165409054	0.2523364486
143	Plastorhodobacter	Pseudomonadota	Alphaproteobacteria	19	0.0005652732861	0	0.3553382233	0.0005424077793	0.00021963676	0.000861040132	0.0001805272612	0.1649269311	0.0006353748602	0.5081967213	0.001046145479	0.4361370717
144	Rufibacter	Bacteroidota	Bacteroidia	116	0.0005596033865	8.76995164e-05	0.597392013	0.0007826912965	0.0003362997613	0.0005640126243	0.0007207605677	0.7202505219	0.0005673646935	0.6791569087	0.0003087985023	0.3052959502
145	Rhodococcus	Actinomycetota	Actinobacteria	58	0.0005575250803	0	0.3145884271	0.0002334407066	0.0002117273315	0.001089821134	0.0004455433824	0.4237995825	0.0009157056057	0.3091334895	0.0002481672889	0.1588785047
146	Polygonibacillus	Bacillota	Bacilli	76	0.0005508945278	0	0.1923390383	0.0002007299571	0.0008468264907	0.0005878378662	2.965009968e-05	0.08559498956	2.595300959e-05	0.1428571429	0.002026988326	0.4174454829
147	Corynebacterium	Actinomycetota	Actinobacteria	172	0.0005454454247	0	0.3561532192	0.0009978110997	0.0001557363991	0.0005036713901	8.291648408e-05	0.3653444676	0.0004386679554	0.3957845433	0.001377673904	0.2897196262
148	Cystobacter	Myxococcota	Myxococcia	242	0.0005385816068	7.190135135e-05	0.6006519967	0.000745828412	0.0004942613947	0.0004115566897	0.0004730432137	0.6555323591	0.0004231372887	0.6791569087	0.0007899448906	0.4143302181
149	Blastocatella	Acidobacteriota	Blastocatellia	153	0.0005332444611	4.471811328e-05	0.5533822331	0.00051624643	0.0006313645038	0.0004677160463	0.001005579182	0.7703549061	0.0003289361653	0.5644028103	0.0001001955863	0.214953271
150	Sumerlaea	Sumerlaeota	Sumerlaeia	295	0.000525454998	0.0002052840539	0.7579462103	0.0004854770915	0.0006367906042	0.0004673387856	0.0005608489569	0.8684759916	0.0005186955516	0.8430913349	0.0004816312515	0.4797507788
151	Herbaspirillum	Pseudomonadota	Gammaproteobacteria	188	0.0005148917804	0.0002628961655	0.7538712306	0.000629394615	0.0005188800113	0.0004218230665	0.0005618008679	0.8517745303	0.0005876625671	0.8618266979	0.0003480924696	0.4641744548
152	Caenimonas	Pseudomonadota	Gammaproteobacteria	82	0.0005127163872	0.0001742878498	0.6617766911	0.0004564572572	0.0006750908759	0.0004263529191	0.0005466036939	0.7954070981	0.0007526982678	0.8149882904	0.0001429211131	0.2585669782
153	Pajaroellobacter	Myxococcota	Polyangiia	439	0.0004862199478	0.0002219122496	0.7563162184	0.000292637928	0.000469838057	0.0006513127996	0.0004795902828	0.8225469729	0.0005532652998	0.9086651054	0.0004069278736	0.4548286604
154	Halopolyspora	Actinomycetota	Actinobacteria	73	0.000481129059	0	0.07660961695	5.41467322e-05	1.729561839e-05	0.001189057258	2.84103465e-05	0.05219206681	1.49890088e-05	0.06557377049	0.001776749198	0.1277258567
155	Arsenicitalea	Pseudomonadota	Alphaproteobacteria	74	0.0004781378407	8.099953425e-05	0.5713121434	0.0001928449706	0.0002801663816	0.0008611675319	0.0004888579943	0.624217119	0.000541072154	0.6533957845	0.0003784247399	0.3831775701
156	Aridibacter	Acidobacteriota	Blastocatellia	113	0.0004753398674	4.050541224e-05	0.5501222494	0.0005993689731	0.0006114955061	0.0002685590116	0.0008347042603	0.7766179541	0.0002887419861	0.5175644028	0.0001873079396	0.2554517134
157	Salirhabdus	Bacillota	Bacilli	149	0.0004665789944	0	0.1149144254	0.0002040451945	0.0006098493568	0.0005574578246	2.834000142e-05	0.04175365344	3.257495727e-05	0.04449648712	0.00169784442	0.3177570093
158	Polycyclovorans	Pseudomonadota	Gammaproteobacteria	355	0.0004644813415	1.442876519e-05	0.5232273839	0.0001364423532	0.0007352662977	0.0005042733993	0.0004600723471	0.5636743215	0.0006873993657	0.6674473068	0.0001745309117	0.2710280374
159	Myxococcus	Myxococcota	Myxococcia	80	0.0004531258581	1.599763235e-05	0.5052974735	0.0003043225399	0.0004115539238	0.0006033236245	0.0004176343599	0.6096033403	0.0006076019546	0.5409836066	0.000300599797	0.3021806854
160	Aureibacillus	Bacillota	Bacilli	75	0.0004522791723	5.317915922e-05	0.5427872861	0.0004247755751	0.0005456353495	0.000398824815	0.0002285712435	0.496868476	0.0007475500704	0.7353629977	0.0003933241081	0.3551401869
161	Limosilactobacillus	Bacillota	Bacilli	225	0.0004509977423	0	0.108394458	0.0004136283133	0.0006707526099	0.0003036872423	6.431499775e-05	0.1022964509	2.796962648e-05	0.06791569087	0.001590729954	0.1713395639
162	Pannonibacter	Pseudomonadota	Alphaproteobacteria	32	0.0004480313125	0	0.3610431948	0.0004253966658	0.0003799962778	0.0005204816011	0.0003219029353	0.2463465553	0.0004946187392	0.4964871194	0.0005742701334	0.3520249221
163	Cupriavidus	Pseudomonadota	Gammaproteobacteria	125	0.0004462701095	0	0.4767726161	0.0003251072105	0.0001773753994	0.0007574968669	0.0005138058998	0.5386221294	0.0006007586244	0.5971896956	0.00013998899	0.2242990654
164	Candidatus Ancillula	Actinomycetota	Actinobacteria	155	0.0004444166721	0	0.1687041565	4.420355938e-05	1.812946094e-05	0.001101156557	0.0002003201116	0.1732776618	0.001004987752	0.2295081967	6.297867064e-05	0.08099688474
165	RCP1-48	Pseudomonadota	Gammaproteobacteria	2	0.0004427545832	0	0.01385493073	4.39593861e-06	0.001407628622	1.121957732e-05	2.702268636e-07	0.002087682672	1.276100211e-07	0.002341920375	0.001691825375	0.04672897196
166	Rhizorhabdus	Pseudomonadota	Alphaproteobacteria	57	0.0004421112403	0	0.4629176854	0.0004074762659	0.0003313654434	0.0005583103101	0.000572092225	0.6012526096	0.0003502087216	0.4824355972	0.0003704024671	0.230529595
167	Ornithinibacillus	Bacillota	Bacilli	176	0.000441132662	0	0.4123879381	0.000168108495	0.0002736625906	0.0007900168124	0.0002829981208	0.3987473904	0.0003552713191	0.4730679157	0.0007913172059	0.3520249221
168	Longispora	Actinomycetota	Actinobacteria	219	0.0004348931996	0	0.4718826406	0.000197413334	0.0006456040486	0.0004519009561	0.0004412182374	0.5344467641	0.000275299747	0.5667447307	0.0006377489978	0.2523364486
169	Azohydromonas	Pseudomonadota	Gammaproteobacteria	710	0.0004348722278	6.961386967e-05	0.6218418908	0.0003592640648	0.0005802654361	0.0003773435871	0.0003115491443	0.6200417537	0.0007002405764	0.8266978923	0.000265898621	0.3520249221
170	Candidatus Alysiosphaera	Pseudomonadota	Alphaproteobacteria	181	0.000426346836	0.0001397624039	0.760391198	0.000324038752	0.000421554534	0.0005104912965	0.0004260775144	0.8058455115	0.0003828015646	0.8899297424	0.0004846734276	0.5202492212
171	Limibaculum	Pseudomonadota	Alphaproteobacteria	76	0.0004224181737	0	0.2697636512	0.0001855105191	0.0002870661071	0.0007171413485	7.245434676e-05	0.2338204593	9.764904906e-05	0.2224824356	0.001376652097	0.3862928349
172	SH-PL14	Planctomycetota	Planctomycetes	168	0.0004217875484	1.03495884e-05	0.5134474328	0.000479955701	0.0002262864099	0.0005332799134	0.0004100479099	0.5490605428	0.0002877854357	0.6159250585	0.0006175576075	0.3239875389
173	Abditibacterium	Abditibacteriota	Abditibacteriia	566	0.0004199752945	6.28747667e-05	0.6373268134	0.0003700492686	0.0004452438634	0.0004388469336	0.0006536563445	0.7703549061	0.0003608122956	0.7236533958	0.0001499733555	0.3239875389
174	Tepidisphaera	Planctomycetota	Phycisphaerae	122	0.0004189676168	0	0.4572127139	0.0002847245984	0.000285133703	0.0006318982583	0.000457396855	0.48434238	0.000377806165	0.5316159251	0.0004163767598	0.3177570093
175	SM1A02	Planctomycetota	Phycisphaerae	400	0.0004183461829	6.360454241e-05	0.6568867156	0.0003946936116	0.0002667193256	0.0005587862446	0.0002774277877	0.6889352818	0.000480213496	0.7353629977	0.0005463292629	0.5046728972
176	Enterobacter	Pseudomonadota	Gammaproteobacteria	18	0.0004153961683	0	0.09698451508	0.0001541101463	0.00107286497	9.198432625e-05	9.446826982e-05	0.1231732777	2.527808711e-05	0.08430913349	0.001413230698	0.07476635514
177	Anaeromyxobacter	Myxococcota	Myxococcia	311	0.0004078521988	0.0002647625487	0.782396088	0.0004397864107	0.0004657290741	0.0003362686202	0.0004288401909	0.8392484342	0.000497075222	0.9133489461	0.0002578475911	0.523364486
178	Ohtaekwangia	Bacteroidota	Bacteroidia	462	0.0004077742963	3.864634728e-05	0.5615321923	0.0001812629338	0.0003252394666	0.0006518839946	0.0002546061087	0.5532359081	0.0006470236842	0.7213114754	0.0003180798203	0.3613707165
179	Phaselicystis	Myxococcota	Polyangiia	288	0.0003965217363	0.0001513831641	0.6821515892	0.0003771077821	0.0005504024675	0.0002880690619	0.0003759403013	0.7703549061	0.000486871144	0.8056206089	0.0003070491825	0.3862928349
180	Bauldia	Pseudomonadota	Alphaproteobacteria	195	0.0003932659928	0	0.4857375713	0.0001304230421	0.0002139378102	0.0007436913413	0.0003847405529	0.4885177453	0.0003777326351	0.6229508197	0.0004266505082	0.2990654206
181	Alkalihalobacillus	Bacillota	Bacilli	27	0.0003914184736	0	0.108394458	0.0002496349338	0.0005895566978	0.0003434286283	5.710667088e-06	0.02922755741	2.486240782e-05	0.06791569087	0.00145457573	0.2803738318
182	Blastopirellula	Planctomycetota	Planctomycetes	105	0.0003861332298	0	0.1964140179	5.492182035e-05	6.931184404e-05	0.0009007315259	0.0003475276803	0.1503131524	0.0002173522911	0.2037470726	0.0006682563423	0.2554517134
183	Thermosipho	Thermotogota	Thermotogae	116	0.0003833464606	9.828734305e-06	0.5061124694	0.0003582442351	0.0006333238048	0.0002021157849	0.000129624474	0.4572025052	0.0007518535927	0.7447306792	0.0002717585669	0.261682243
184	Allorhizocola	Actinomycetota	Actinobacteria	125	0.0003813524286	0	0.4824775876	0.0002203503278	0.0004345165769	0.0004649752998	0.000335587045	0.503131524	0.0006283056769	0.6744730679	0.0001211424026	0.1962616822
185	Herbihabitans	Actinomycetota	Actinobacteria	182	0.0003805621306	0	0.1075794621	2.005934731e-05	0.0001051259334	0.0008848832836	0.0008481480749	0.1524008351	0.0001363323615	0.1194379391	7.703701101e-06	0.02492211838
186	Cyanobacterium PCC-10605	Cyanobacteriota	Cyanobacteriia	3	0.0003771698746	0	0.07253463733	0.0001544255974	9.354067811e-05	0.0007799622692	7.123606575e-05	0.07098121086	5.734248486e-05	0.05854800937	0.001259128099	0.09345794393
187	Nordella	Pseudomonadota	Alphaproteobacteria	171	0.0003740622477	5.764388216e-05	0.608801956	0.0002984074366	0.0003880032149	0.0004222311954	0.0003773520007	0.7014613779	0.0004661191307	0.7517564403	0.0002466975101	0.2803738318
188	JCM 18997	Actinomycetota	Thermoleophilia	264	0.0003709716131	0.0001099845614	0.6715566422	0.0003429002414	0.0004459920226	0.0003327010946	0.0003611609701	0.739039666	0.000559541559	0.8290398126	0.0001347720214	0.3613707165
189	Actinoplanes	Actinomycetota	Actinobacteria	151	0.0003707949752	0	0.4189079055	0.0004159223169	0.000394264309	0.0003165139894	0.0006128817318	0.6221294363	0.0003428071856	0.4098360656	4.678011469e-05	0.1277258567
190	Rhodoplanes	Pseudomonadota	Alphaproteobacteria	170	0.000368295997	5.513816194e-05	0.5696821516	0.0002223920688	0.0002784029171	0.0005550587074	0.0003626039694	0.643006263	0.0004066353276	0.6791569087	0.0003257900377	0.3146417445
191	Luteitalea	Acidobacteriota	Vicinamibacteria	424	0.0003677234865	0.0001071311397	0.6430317848	0.0003996109682	0.0004663977662	0.0002633837317	0.0004582991393	0.7912317328	0.0003002811262	0.700234192	0.0003222784714	0.3457943925
192	Fimbriiglobus	Planctomycetota	Planctomycetes	204	0.0003638336652	9.515586996e-05	0.6365118174	0.0003402426138	0.0004190665672	0.0003379520946	0.0003326126512	0.7265135699	0.0005328657224	0.7868852459	0.0001855725354	0.3021806854
193	Paraconexibacter	Actinomycetota	Thermoleophilia	163	0.000363542001	9.177432154e-05	0.6202118989	0.0004602912495	0.0003743925611	0.0002788905582	0.0005254518614	0.8183716075	0.0002507344081	0.662763466	0.0002719968889	0.2679127726
194	Caldilinea	Chloroflexota	Anaerolineae	27	0.0003625469979	0.0001204383958	0.6593317033	0.000370325179	0.0005395351563	0.000214179969	0.0004556346966	0.7828810021	0.0004085614371	0.775175644	0.0001624311937	0.3208722741
195	Sandaracinobacter	Pseudomonadota	Alphaproteobacteria	17	0.0003612292258	2.082566833e-05	0.5069274654	0.0002689178289	0.0002598450114	0.0005151685196	0.0003459887779	0.5052192067	0.0004477361547	0.6346604215	0.0002688981224	0.3395638629
196	Modestobacter	Actinomycetota	Actinobacteria	185	0.0003596392345	4.900085888e-05	0.5688671557	0.0005532238921	0.0003516120762	0.0002141642443	0.0005784954022	0.7223382046	0.000230826796	0.5784543326	0.0002044081033	0.3271028037
197	Aliifodinibius	Balneolota	Balneolia	180	0.000353445314	0	0.06438467808	1.737416659e-05	6.156297113e-05	0.000851811642	1.370989645e-06	0.01878914405	7.00574187e-06	0.037470726	0.001339654967	0.1682242991
198	Altericroceibacterium	Pseudomonadota	Alphaproteobacteria	16	0.0003528010356	0	0.2257538712	0.0002058569166	0.0001443459329	0.0006356799522	0.0003036501642	0.2171189979	0.0002550644118	0.1920374707	0.0005561555708	0.2834890966
199	Listeria	Bacillota	Bacilli	224	0.0003514666131	0	0.08557457213	0.0009397945618	8.409567256e-05	0.0001046529664	5.248294258e-05	0.06471816284	1.235823417e-05	0.07259953162	0.001248701679	0.1339563863
200	Providencia	Pseudomonadota	Gammaproteobacteria	3	0.0003479762962	0	0.03667481663	0.0003481167025	0.000248641435	0.000427711214	0.000140418797	0.02922755741	0.0001622168584	0.037470726	0.0009047966144	0.04672897196
201	Algoriphagus	Bacteroidota	Bacteroidia	15	0.000347668728	0	0.06030969845	0.00011685426	0.0001269450205	0.0007062314172	6.63806445e-05	0.06680584551	5.597215376e-05	0.04449648712	0.00115543019	0.07165109034
202	MM2	Pseudomonadota	Gammaproteobacteria	34	0.0003462341228	0	0.4335778321	0.0001404047542	0.0003491874442	0.0005053972234	0.000200493765	0.3590814196	0.0006276452054	0.6533957845	0.0001893715033	0.2523364486
203	Idiomarina	Pseudomonadota	Gammaproteobacteria	13	0.0003404362877	0	0.04482477588	0.0008728169735	0.0002051069827	3.139588712e-05	0.0005551511249	0.02922755741	0.00025625486	0.02576112412	0.0001320159222	0.09345794393
204	Schinkia	Bacillota	Bacilli	87	0.0003362611208	0	0.2379788101	0.0001772014146	0.0001118429711	0.0006414795295	0.0005192980333	0.260960334	0.0001611750083	0.1896955504	0.0002960339836	0.2679127726
